timestamp,sensor_id,sensor_type,value,unit
2025-05-15T12:20:09-03:00,hum001,humidity,51.60,%
2025-05-15T12:20:09-03:00,light001,light,990.65,lux
2025-05-15T12:20:09-03:00,press001,pressure,1019.92,hPa
2025-05-15T12:20:10-03:00,temp001,temperature,27.39,°C
2025-05-15T12:20:10-03:00,hum001,humidity,51.04,%
2025-05-15T12:20:10-03:00,light001,light,993.56,lux
2025-05-15T12:20:10-03:00,press001,pressure,1019.94,hPa
2025-05-15T12:20:11-03:00,temp001,temperature,27.64,°C
2025-05-15T12:20:11-03:00,hum001,humidity,51.45,%
2025-05-15T12:20:11-03:00,light001,light,997.02,lux
2025-05-15T12:20:11-03:00,press001,pressure,1019.73,hPa
2025-05-15T12:20:12-03:00,temp001,temperature,28.05,°C
2025-05-15T12:20:12-03:00,hum001,humidity,50.65,%
2025-05-15T12:20:12-03:00,light001,light,990.85,lux
2025-05-15T12:20:12-03:00,press001,pressure,1019.64,hPa
2025-05-15T12:20:13-03:00,temp001,temperature,28.03,°C
2025-05-15T12:20:13-03:00,hum001,humidity,50.48,%
2025-05-15T12:20:13-03:00,light001,light,998.51,lux
2025-05-15T12:20:13-03:00,press001,pressure,1019.80,hPa
2025-05-15T12:20:14-03:00,temp001,temperature,28.01,°C
2025-05-15T12:20:14-03:00,hum001,humidity,50.44,%
2025-05-15T12:20:14-03:00,light001,light,994.01,lux
2025-05-15T12:20:14-03:00,press001,pressure,1019.84,hPa
2025-05-15T12:20:15-03:00,temp001,temperature,28.28,°C
2025-05-15T12:20:15-03:00,hum001,humidity,49.58,%
2025-05-15T12:20:15-03:00,light001,light,992.12,lux
2025-05-15T12:20:15-03:00,press001,pressure,1019.65,hPa
2025-05-15T12:20:16-03:00,temp001,temperature,28.30,°C
2025-05-15T12:20:16-03:00,hum001,humidity,49.09,%
2025-05-15T12:20:16-03:00,light001,light,991.06,lux
2025-05-15T12:20:16-03:00,press001,pressure,1019.92,hPa
2025-05-15T12:20:17-03:00,temp001,temperature,28.34,°C
2025-05-15T12:20:17-03:00,hum001,humidity,48.71,%
2025-05-15T12:20:17-03:00,light001,light,995.85,lux
2025-05-15T12:20:17-03:00,press001,pressure,1019.70,hPa
2025-05-15T12:20:18-03:00,temp001,temperature,28.60,°C
2025-05-15T12:20:18-03:00,hum001,humidity,48.01,%
2025-05-15T12:20:18-03:00,light001,light,992.39,lux
2025-05-15T12:20:18-03:00,press001,pressure,1019.80,hPa
2025-05-15T12:20:19-03:00,temp001,temperature,28.51,°C
2025-05-15T12:20:19-03:00,hum001,humidity,48.29,%
2025-05-15T12:20:19-03:00,light001,light,996.82,lux
2025-05-15T12:20:19-03:00,press001,pressure,999.95,hPa
2025-05-15T12:23:53-03:00,temp001,temperature,23.65,°C
2025-05-15T12:23:53-03:00,hum001,humidity,56.12,%
2025-05-15T12:23:53-03:00,light001,light,791.87,lux
2025-05-15T12:23:53-03:00,press001,pressure,1019.32,hPa
2025-05-15T12:23:54-03:00,temp001,temperature,23.63,°C
2025-05-15T12:23:54-03:00,hum001,humidity,56.03,%
2025-05-15T12:23:54-03:00,light001,light,993.15,lux
2025-05-15T12:23:54-03:00,press001,pressure,1019.50,hPa
2025-05-15T12:23:55-03:00,temp001,temperature,23.73,°C
2025-05-15T12:23:55-03:00,hum001,humidity,55.93,%
2025-05-15T12:23:55-03:00,light001,light,996.69,lux
2025-05-15T12:23:55-03:00,press001,pressure,1019.75,hPa
2025-05-15T12:23:56-03:00,temp001,temperature,23.67,°C
2025-05-15T12:23:56-03:00,hum001,humidity,55.75,%
2025-05-15T12:23:56-03:00,light001,light,998.67,lux
2025-05-15T12:23:56-03:00,press001,pressure,1019.62,hPa
2025-05-15T12:23:57-03:00,temp001,temperature,23.86,°C
2025-05-15T12:23:57-03:00,hum001,humidity,55.53,%
2025-05-15T12:23:57-03:00,light001,light,990.09,lux
2025-05-15T12:23:57-03:00,press001,pressure,1019.58,hPa
2025-05-15T12:23:58-03:00,temp001,temperature,24.15,°C
2025-05-15T12:23:58-03:00,hum001,humidity,53.77,%
2025-05-15T12:23:58-03:00,light001,light,996.45,lux
2025-05-15T12:23:58-03:00,press001,pressure,1019.93,hPa
2025-05-15T12:23:59-03:00,temp001,temperature,24.15,°C
2025-05-15T12:23:59-03:00,hum001,humidity,52.07,%
2025-05-15T12:23:59-03:00,light001,light,991.07,lux
2025-05-15T12:23:59-03:00,press001,pressure,1019.76,hPa
2025-05-15T12:24:00-03:00,temp001,temperature,24.37,°C
2025-05-15T12:24:00-03:00,hum001,humidity,52.22,%
2025-05-15T12:24:00-03:00,light001,light,996.71,lux
2025-05-15T12:24:00-03:00,press001,pressure,1019.79,hPa
2025-05-15T12:24:01-03:00,temp001,temperature,24.29,°C
2025-05-15T12:24:01-03:00,hum001,humidity,56.95,%
2025-05-15T12:24:01-03:00,light001,light,998.74,lux
2025-05-15T12:24:01-03:00,press001,pressure,1019.68,hPa
2025-05-15T12:24:02-03:00,temp001,temperature,24.17,°C
2025-05-15T12:24:02-03:00,hum001,humidity,55.94,%
2025-05-15T12:24:02-03:00,light001,light,998.09,lux
2025-05-15T12:24:02-03:00,press001,pressure,1019.88,hPa
2025-05-15T12:24:03-03:00,temp001,temperature,24.35,°C
2025-05-15T12:24:03-03:00,hum001,humidity,55.07,%
2025-05-15T12:24:03-03:00,light001,light,996.88,lux
2025-05-15T12:24:03-03:00,press001,pressure,1019.89,hPa
2025-05-15T12:24:04-03:00,temp001,temperature,24.25,°C
2025-05-15T12:24:04-03:00,hum001,humidity,54.38,%
2025-05-15T12:24:04-03:00,light001,light,992.89,lux
2025-05-15T12:24:04-03:00,press001,pressure,1019.70,hPa
2025-05-15T12:24:05-03:00,temp001,temperature,24.27,°C
2025-05-15T12:24:05-03:00,hum001,humidity,53.16,%
2025-05-15T12:24:05-03:00,light001,light,993.06,lux
2025-05-15T12:24:05-03:00,press001,pressure,1019.79,hPa
2025-05-15T12:24:06-03:00,temp001,temperature,24.25,°C
2025-05-15T12:24:06-03:00,hum001,humidity,53.37,%
2025-05-15T12:24:06-03:00,light001,light,998.67,lux
2025-05-15T12:24:06-03:00,press001,pressure,1002.78,hPa
2025-05-15T12:24:07-03:00,temp001,temperature,24.09,°C
2025-05-15T12:24:07-03:00,hum001,humidity,53.43,%
2025-05-15T12:24:07-03:00,light001,light,998.96,lux
2025-05-15T12:24:07-03:00,press001,pressure,990.31,hPa
2025-05-15T12:24:08-03:00,temp001,temperature,23.80,°C
2025-05-15T12:24:08-03:00,hum001,humidity,52.63,%
2025-05-15T12:24:08-03:00,light001,light,993.18,lux
2025-05-15T12:24:08-03:00,press001,pressure,990.14,hPa
2025-05-15T12:24:09-03:00,temp001,temperature,23.68,°C
2025-05-15T12:24:09-03:00,hum001,humidity,52.71,%
2025-05-15T12:24:09-03:00,light001,light,996.34,lux
2025-05-15T12:24:09-03:00,press001,pressure,990.27,hPa
2025-05-15T12:24:10-03:00,temp001,temperature,23.65,°C
2025-05-15T12:24:10-03:00,hum001,humidity,52.92,%
2025-05-15T12:24:10-03:00,light001,light,992.20,lux
2025-05-15T12:24:10-03:00,press001,pressure,990.18,hPa
2025-05-15T12:24:11-03:00,temp001,temperature,23.84,°C
2025-05-15T12:24:11-03:00,hum001,humidity,52.38,%
2025-05-15T12:24:11-03:00,light001,light,998.76,lux
2025-05-15T12:24:11-03:00,press001,pressure,990.08,hPa
2025-05-15T12:24:12-03:00,temp001,temperature,23.63,°C
2025-05-15T12:24:12-03:00,hum001,humidity,51.94,%
2025-05-15T12:24:12-03:00,light001,light,997.26,lux
2025-05-15T12:24:12-03:00,press001,pressure,990.38,hPa
2025-05-15T12:24:13-03:00,temp001,temperature,23.56,°C
2025-05-15T12:24:13-03:00,hum001,humidity,50.96,%
2025-05-15T12:24:13-03:00,light001,light,993.70,lux
2025-05-15T12:24:13-03:00,press001,pressure,990.34,hPa
2025-05-15T12:24:14-03:00,temp001,temperature,23.49,°C
2025-05-15T12:24:14-03:00,hum001,humidity,49.63,%
2025-05-15T12:24:14-03:00,light001,light,999.51,lux
2025-05-15T12:24:14-03:00,press001,pressure,990.37,hPa
2025-05-15T12:24:15-03:00,temp001,temperature,23.59,°C
2025-05-15T12:24:15-03:00,hum001,humidity,48.05,%
2025-05-15T12:24:15-03:00,light001,light,996.27,lux
2025-05-15T12:24:15-03:00,press001,pressure,990.37,hPa
2025-05-15T12:24:16-03:00,temp001,temperature,23.47,°C
2025-05-15T12:24:16-03:00,hum001,humidity,46.88,%
2025-05-15T12:24:16-03:00,light001,light,990.17,lux
2025-05-15T12:24:16-03:00,press001,pressure,990.17,hPa
2025-05-15T12:24:17-03:00,temp001,temperature,23.61,°C
2025-05-15T12:24:17-03:00,hum001,humidity,46.71,%
2025-05-15T12:24:17-03:00,light001,light,995.48,lux
2025-05-15T12:24:17-03:00,press001,pressure,990.44,hPa
2025-05-15T12:24:18-03:00,temp001,temperature,23.38,°C
2025-05-15T12:24:18-03:00,hum001,humidity,50.27,%
2025-05-15T12:24:18-03:00,light001,light,999.34,lux
2025-05-15T12:24:18-03:00,press001,pressure,990.21,hPa
2025-05-15T12:24:19-03:00,temp001,temperature,23.29,°C
2025-05-15T12:24:19-03:00,hum001,humidity,48.86,%
2025-05-15T12:24:19-03:00,light001,light,996.71,lux
2025-05-15T12:24:19-03:00,press001,pressure,990.44,hPa
2025-05-15T12:24:20-03:00,temp001,temperature,23.22,°C
2025-05-15T12:24:20-03:00,hum001,humidity,47.42,%
2025-05-15T12:24:20-03:00,light001,light,996.49,lux
2025-05-15T12:24:20-03:00,press001,pressure,1007.06,hPa
2025-05-15T12:24:21-03:00,temp001,temperature,23.08,°C
2025-05-15T12:24:21-03:00,hum001,humidity,47.66,%
2025-05-15T12:24:21-03:00,light001,light,996.93,lux
2025-05-15T12:24:21-03:00,press001,pressure,1019.94,hPa
2025-05-15T12:24:22-03:00,temp001,temperature,23.20,°C
2025-05-15T12:24:22-03:00,hum001,humidity,45.98,%
2025-05-15T12:24:22-03:00,light001,light,992.48,lux
2025-05-15T12:24:22-03:00,press001,pressure,1019.75,hPa
2025-05-15T12:24:23-03:00,temp001,temperature,23.22,°C
2025-05-15T12:24:23-03:00,hum001,humidity,44.58,%
2025-05-15T12:24:23-03:00,light001,light,992.56,lux
2025-05-15T12:24:23-03:00,press001,pressure,1019.67,hPa
2025-05-15T12:24:24-03:00,temp001,temperature,23.55,°C
2025-05-15T12:24:24-03:00,hum001,humidity,43.80,%
2025-05-15T12:24:24-03:00,light001,light,995.88,lux
2025-05-15T12:24:24-03:00,press001,pressure,1019.99,hPa
2025-05-15T12:24:25-03:00,temp001,temperature,23.62,°C
2025-05-15T12:24:25-03:00,hum001,humidity,42.47,%
2025-05-15T12:24:25-03:00,light001,light,998.81,lux
2025-05-15T12:24:25-03:00,press001,pressure,1019.69,hPa
2025-05-15T12:24:26-03:00,temp001,temperature,23.93,°C
2025-05-15T12:24:26-03:00,hum001,humidity,42.48,%
2025-05-15T12:24:26-03:00,light001,light,992.28,lux
2025-05-15T12:24:26-03:00,press001,pressure,1019.60,hPa
2025-05-15T12:24:27-03:00,temp001,temperature,23.85,°C
2025-05-15T12:24:27-03:00,hum001,humidity,42.61,%
2025-05-15T12:24:27-03:00,light001,light,993.79,lux
2025-05-15T12:24:27-03:00,press001,pressure,1019.60,hPa
2025-05-15T12:24:28-03:00,temp001,temperature,23.73,°C
2025-05-15T12:24:28-03:00,hum001,humidity,42.07,%
2025-05-15T12:24:28-03:00,light001,light,990.43,lux
2025-05-15T12:24:28-03:00,press001,pressure,1019.84,hPa
2025-05-15T12:24:29-03:00,temp001,temperature,23.78,°C
2025-05-15T12:24:29-03:00,hum001,humidity,41.97,%
2025-05-15T12:24:29-03:00,light001,light,997.63,lux
2025-05-15T12:24:29-03:00,press001,pressure,1019.95,hPa
2025-05-15T12:24:30-03:00,temp001,temperature,23.82,°C
2025-05-15T12:24:30-03:00,hum001,humidity,41.73,%
2025-05-15T12:24:30-03:00,light001,light,996.95,lux
2025-05-15T12:24:30-03:00,press001,pressure,1019.63,hPa
2025-05-15T12:24:31-03:00,temp001,temperature,24.05,°C
2025-05-15T12:24:31-03:00,hum001,humidity,40.13,%
2025-05-15T12:24:31-03:00,light001,light,990.96,lux
2025-05-15T12:24:31-03:00,press001,pressure,1019.95,hPa
2025-05-15T12:24:32-03:00,temp001,temperature,24.25,°C
2025-05-15T12:24:32-03:00,hum001,humidity,40.74,%
2025-05-15T12:24:32-03:00,light001,light,993.90,lux
2025-05-15T12:24:32-03:00,press001,pressure,1019.59,hPa
2025-05-15T12:24:33-03:00,temp001,temperature,24.28,°C
2025-05-15T12:24:33-03:00,hum001,humidity,40.06,%
2025-05-15T12:24:33-03:00,light001,light,990.16,lux
2025-05-15T12:24:33-03:00,press001,pressure,1019.58,hPa
2025-05-15T12:24:34-03:00,temp001,temperature,24.52,°C
2025-05-15T12:24:34-03:00,hum001,humidity,40.88,%
2025-05-15T12:24:34-03:00,light001,light,992.39,lux
2025-05-15T12:24:34-03:00,press001,pressure,1019.91,hPa
2025-05-15T12:24:35-03:00,temp001,temperature,24.42,°C
2025-05-15T12:24:35-03:00,hum001,humidity,40.86,%
2025-05-15T12:24:35-03:00,light001,light,991.16,lux
2025-05-15T12:24:35-03:00,press001,pressure,1019.68,hPa
2025-05-15T12:24:36-03:00,temp001,temperature,24.25,°C
2025-05-15T12:24:36-03:00,hum001,humidity,40.08,%
2025-05-15T12:24:36-03:00,light001,light,996.11,lux
2025-05-15T12:24:36-03:00,press001,pressure,1019.82,hPa
2025-05-15T12:24:37-03:00,temp001,temperature,24.23,°C
2025-05-15T12:24:37-03:00,hum001,humidity,40.91,%
2025-05-15T12:24:37-03:00,light001,light,995.72,lux
2025-05-15T12:24:37-03:00,press001,pressure,1019.93,hPa
2025-05-15T12:24:38-03:00,temp001,temperature,24.27,°C
2025-05-15T12:24:38-03:00,hum001,humidity,40.97,%
2025-05-15T12:24:38-03:00,light001,light,995.23,lux
2025-05-15T12:24:38-03:00,press001,pressure,1019.65,hPa
2025-05-15T12:24:39-03:00,temp001,temperature,24.18,°C
2025-05-15T12:24:39-03:00,hum001,humidity,41.25,%
2025-05-15T12:24:39-03:00,light001,light,996.91,lux
2025-05-15T12:24:39-03:00,press001,pressure,1019.52,hPa
2025-05-15T12:24:40-03:00,temp001,temperature,24.27,°C
2025-05-15T12:24:40-03:00,hum001,humidity,41.02,%
2025-05-15T12:24:40-03:00,light001,light,995.77,lux
2025-05-15T12:24:40-03:00,press001,pressure,1019.98,hPa
2025-05-15T12:24:41-03:00,temp001,temperature,24.22,°C
2025-05-15T12:24:41-03:00,hum001,humidity,41.04,%
2025-05-15T12:24:41-03:00,light001,light,999.15,lux
2025-05-15T12:24:41-03:00,press001,pressure,1019.99,hPa
2025-05-15T12:24:42-03:00,temp001,temperature,24.43,°C
2025-05-15T12:24:42-03:00,hum001,humidity,40.21,%
2025-05-15T12:24:42-03:00,light001,light,997.21,lux
2025-05-15T12:24:42-03:00,press001,pressure,1019.70,hPa
2025-05-15T12:24:43-03:00,temp001,temperature,24.44,°C
2025-05-15T12:24:43-03:00,hum001,humidity,40.02,%
2025-05-15T12:24:43-03:00,light001,light,997.17,lux
2025-05-15T12:24:43-03:00,press001,pressure,1019.79,hPa
2025-05-15T12:24:44-03:00,temp001,temperature,24.47,°C
2025-05-15T12:24:44-03:00,hum001,humidity,40.46,%
2025-05-15T12:24:44-03:00,light001,light,990.24,lux
2025-05-15T12:24:44-03:00,press001,pressure,1019.54,hPa
2025-05-15T12:24:45-03:00,temp001,temperature,24.81,°C
2025-05-15T12:24:45-03:00,hum001,humidity,40.45,%
2025-05-15T12:24:45-03:00,light001,light,999.93,lux
2025-05-15T12:24:45-03:00,press001,pressure,1019.61,hPa
2025-05-15T12:24:46-03:00,temp001,temperature,24.69,°C
2025-05-15T12:24:46-03:00,hum001,humidity,40.96,%
2025-05-15T12:24:46-03:00,light001,light,994.01,lux
2025-05-15T12:24:46-03:00,press001,pressure,1019.91,hPa
2025-05-15T12:24:47-03:00,temp001,temperature,24.46,°C
2025-05-15T12:24:47-03:00,hum001,humidity,40.53,%
2025-05-15T12:24:47-03:00,light001,light,995.04,lux
2025-05-15T12:24:47-03:00,press001,pressure,1000.09,hPa
2025-05-15T12:24:48-03:00,temp001,temperature,24.44,°C
2025-05-15T12:24:48-03:00,hum001,humidity,40.34,%
2025-05-15T12:24:48-03:00,light001,light,994.60,lux
2025-05-15T12:24:48-03:00,press001,pressure,990.10,hPa
2025-05-15T12:24:49-03:00,temp001,temperature,24.69,°C
2025-05-15T12:24:49-03:00,hum001,humidity,40.41,%
2025-05-15T12:24:49-03:00,light001,light,990.85,lux
2025-05-15T12:24:49-03:00,press001,pressure,990.20,hPa
2025-05-15T12:24:50-03:00,temp001,temperature,24.46,°C
2025-05-15T12:24:50-03:00,hum001,humidity,40.15,%
2025-05-15T12:24:50-03:00,light001,light,995.56,lux
2025-05-15T12:24:50-03:00,press001,pressure,990.22,hPa
2025-05-15T12:24:51-03:00,temp001,temperature,24.35,°C
2025-05-15T12:24:51-03:00,hum001,humidity,40.66,%
2025-05-15T12:24:51-03:00,light001,light,990.00,lux
2025-05-15T12:24:51-03:00,press001,pressure,990.05,hPa
2025-05-15T12:24:52-03:00,temp001,temperature,24.40,°C
2025-05-15T12:24:52-03:00,hum001,humidity,40.85,%
2025-05-15T12:24:52-03:00,light001,light,997.16,lux
2025-05-15T12:24:52-03:00,press001,pressure,990.50,hPa
2025-05-15T12:24:53-03:00,temp001,temperature,24.47,°C
2025-05-15T12:24:53-03:00,hum001,humidity,40.74,%
2025-05-15T12:24:53-03:00,light001,light,991.32,lux
2025-05-15T12:24:53-03:00,press001,pressure,990.47,hPa
2025-05-15T12:24:54-03:00,temp001,temperature,24.39,°C
2025-05-15T12:24:54-03:00,hum001,humidity,41.14,%
2025-05-15T12:24:54-03:00,light001,light,992.12,lux
2025-05-15T12:24:54-03:00,press001,pressure,990.06,hPa
2025-05-15T12:24:55-03:00,temp001,temperature,24.07,°C
2025-05-15T12:24:55-03:00,hum001,humidity,41.37,%
2025-05-15T12:24:55-03:00,light001,light,998.34,lux
2025-05-15T12:24:55-03:00,press001,pressure,990.08,hPa
2025-05-15T12:24:56-03:00,temp001,temperature,23.88,°C
2025-05-15T12:24:56-03:00,hum001,humidity,41.66,%
2025-05-15T12:24:56-03:00,light001,light,992.05,lux
2025-05-15T12:24:56-03:00,press001,pressure,990.29,hPa
2025-05-15T12:24:57-03:00,temp001,temperature,23.61,°C
2025-05-15T12:24:57-03:00,hum001,humidity,42.30,%
2025-05-15T12:24:57-03:00,light001,light,996.38,lux
2025-05-15T12:24:57-03:00,press001,pressure,990.34,hPa
2025-05-15T12:24:58-03:00,temp001,temperature,23.72,°C
2025-05-15T12:24:58-03:00,hum001,humidity,42.32,%
2025-05-15T12:24:58-03:00,light001,light,991.73,lux
2025-05-15T12:24:58-03:00,press001,pressure,990.15,hPa
2025-05-15T12:24:59-03:00,temp001,temperature,23.66,°C
2025-05-15T12:24:59-03:00,hum001,humidity,41.12,%
2025-05-15T12:24:59-03:00,light001,light,994.43,lux
2025-05-15T12:24:59-03:00,press001,pressure,990.23,hPa
2025-05-15T12:25:00-03:00,temp001,temperature,23.29,°C
2025-05-15T12:25:00-03:00,hum001,humidity,41.66,%
2025-05-15T12:25:00-03:00,light001,light,990.67,lux
2025-05-15T12:25:00-03:00,press001,pressure,1006.26,hPa
2025-05-15T12:25:01-03:00,temp001,temperature,23.13,°C
2025-05-15T12:25:01-03:00,hum001,humidity,40.86,%
2025-05-15T12:25:01-03:00,light001,light,993.58,lux
2025-05-15T12:25:01-03:00,press001,pressure,1019.94,hPa
2025-05-15T12:25:02-03:00,temp001,temperature,22.83,°C
2025-05-15T12:25:02-03:00,hum001,humidity,40.57,%
2025-05-15T12:25:02-03:00,light001,light,993.23,lux
2025-05-15T12:25:02-03:00,press001,pressure,1019.90,hPa
2025-05-15T12:25:03-03:00,temp001,temperature,22.48,°C
2025-05-15T12:25:03-03:00,hum001,humidity,41.29,%
2025-05-15T12:25:03-03:00,light001,light,998.19,lux
2025-05-15T12:25:03-03:00,press001,pressure,1019.50,hPa
2025-05-15T12:25:04-03:00,temp001,temperature,22.04,°C
2025-05-15T12:25:04-03:00,hum001,humidity,41.68,%
2025-05-15T12:25:04-03:00,light001,light,997.42,lux
2025-05-15T12:25:04-03:00,press001,pressure,1019.80,hPa
2025-05-15T12:25:05-03:00,temp001,temperature,22.07,°C
2025-05-15T12:25:05-03:00,hum001,humidity,41.65,%
2025-05-15T12:25:05-03:00,light001,light,993.80,lux
2025-05-15T12:25:05-03:00,press001,pressure,1019.89,hPa
2025-05-15T12:25:06-03:00,temp001,temperature,22.12,°C
2025-05-15T12:25:06-03:00,hum001,humidity,40.98,%
2025-05-15T12:25:06-03:00,light001,light,998.44,lux
2025-05-15T12:25:06-03:00,press001,pressure,1019.83,hPa
2025-05-15T12:25:07-03:00,temp001,temperature,22.21,°C
2025-05-15T12:25:07-03:00,hum001,humidity,40.24,%
2025-05-15T12:25:07-03:00,light001,light,997.07,lux
2025-05-15T12:25:07-03:00,press001,pressure,1019.80,hPa
2025-05-15T12:25:08-03:00,temp001,temperature,21.95,°C
2025-05-15T12:25:08-03:00,hum001,humidity,40.91,%
2025-05-15T12:25:08-03:00,light001,light,993.98,lux
2025-05-15T12:25:08-03:00,press001,pressure,1019.64,hPa
2025-05-15T12:25:09-03:00,temp001,temperature,21.81,°C
2025-05-15T12:25:09-03:00,hum001,humidity,41.84,%
2025-05-15T12:25:09-03:00,light001,light,991.73,lux
2025-05-15T12:25:09-03:00,press001,pressure,1019.60,hPa
2025-05-15T12:25:10-03:00,temp001,temperature,21.47,°C
2025-05-15T12:25:10-03:00,hum001,humidity,41.47,%
2025-05-15T12:25:10-03:00,light001,light,996.79,lux
2025-05-15T12:25:10-03:00,press001,pressure,1019.64,hPa
2025-05-15T12:25:11-03:00,temp001,temperature,21.44,°C
2025-05-15T12:25:11-03:00,hum001,humidity,41.49,%
2025-05-15T12:25:11-03:00,light001,light,995.25,lux
2025-05-15T12:25:11-03:00,press001,pressure,1019.89,hPa
2025-05-15T12:25:12-03:00,temp001,temperature,21.75,°C
2025-05-15T12:25:12-03:00,hum001,humidity,40.32,%
2025-05-15T12:25:12-03:00,light001,light,999.01,lux
2025-05-15T12:25:12-03:00,press001,pressure,1019.95,hPa
2025-05-15T12:25:13-03:00,temp001,temperature,22.12,°C
2025-05-15T12:25:13-03:00,hum001,humidity,40.47,%
2025-05-15T12:25:13-03:00,light001,light,994.40,lux
2025-05-15T12:25:13-03:00,press001,pressure,1008.61,hPa
2025-05-15T12:25:14-03:00,temp001,temperature,22.04,°C
2025-05-15T12:25:14-03:00,hum001,humidity,40.97,%
2025-05-15T12:25:14-03:00,light001,light,994.73,lux
2025-05-15T12:25:14-03:00,press001,pressure,996.92,hPa
2025-05-15T12:25:15-03:00,temp001,temperature,21.56,°C
2025-05-15T12:25:15-03:00,hum001,humidity,40.33,%
2025-05-15T12:25:15-03:00,light001,light,994.07,lux
2025-05-15T12:25:15-03:00,press001,pressure,990.47,hPa
2025-05-15T12:25:16-03:00,temp001,temperature,21.51,°C
2025-05-15T12:25:16-03:00,hum001,humidity,40.73,%
2025-05-15T12:25:16-03:00,light001,light,993.28,lux
2025-05-15T12:25:16-03:00,press001,pressure,1003.40,hPa
2025-05-15T12:25:17-03:00,temp001,temperature,21.41,°C
2025-05-15T12:25:17-03:00,hum001,humidity,40.67,%
2025-05-15T12:25:17-03:00,light001,light,997.50,lux
2025-05-15T12:25:17-03:00,press001,pressure,1017.36,hPa
2025-05-15T12:25:18-03:00,temp001,temperature,21.36,°C
2025-05-15T12:25:18-03:00,hum001,humidity,40.89,%
2025-05-15T12:25:18-03:00,light001,light,999.09,lux
2025-05-15T12:25:18-03:00,press001,pressure,1019.76,hPa
2025-05-15T12:25:19-03:00,temp001,temperature,20.98,°C
2025-05-15T12:25:19-03:00,hum001,humidity,40.54,%
2025-05-15T12:25:19-03:00,light001,light,992.24,lux
2025-05-15T12:25:19-03:00,press001,pressure,1019.80,hPa
2025-05-15T12:25:20-03:00,temp001,temperature,20.93,°C
2025-05-15T12:25:20-03:00,hum001,humidity,40.28,%
2025-05-15T12:25:20-03:00,light001,light,996.41,lux
2025-05-15T12:25:20-03:00,press001,pressure,1019.94,hPa
2025-05-15T12:25:21-03:00,temp001,temperature,20.41,°C
2025-05-15T12:25:21-03:00,hum001,humidity,40.42,%
2025-05-15T12:25:21-03:00,light001,light,997.67,lux
2025-05-15T12:25:21-03:00,press001,pressure,1019.92,hPa
2025-05-15T12:25:22-03:00,temp001,temperature,20.59,°C
2025-05-15T12:25:22-03:00,hum001,humidity,40.17,%
2025-05-15T12:25:22-03:00,light001,light,998.94,lux
2025-05-15T12:25:22-03:00,press001,pressure,1019.96,hPa
2025-05-15T12:25:23-03:00,temp001,temperature,20.85,°C
2025-05-15T12:25:23-03:00,hum001,humidity,40.45,%
2025-05-15T12:25:23-03:00,light001,light,992.46,lux
2025-05-15T12:25:23-03:00,press001,pressure,1010.83,hPa
2025-05-15T12:25:24-03:00,temp001,temperature,20.91,°C
2025-05-15T12:25:24-03:00,hum001,humidity,40.02,%
2025-05-15T12:25:24-03:00,light001,light,991.38,lux
2025-05-15T12:25:24-03:00,press001,pressure,1002.24,hPa
2025-05-15T12:25:25-03:00,temp001,temperature,21.20,°C
2025-05-15T12:25:25-03:00,hum001,humidity,40.43,%
2025-05-15T12:25:25-03:00,light001,light,992.53,lux
2025-05-15T12:25:25-03:00,press001,pressure,993.47,hPa
2025-05-15T12:25:26-03:00,temp001,temperature,21.54,°C
2025-05-15T12:25:26-03:00,hum001,humidity,40.39,%
2025-05-15T12:25:26-03:00,light001,light,995.41,lux
2025-05-15T12:25:26-03:00,press001,pressure,990.26,hPa
2025-05-15T12:25:27-03:00,temp001,temperature,21.52,°C
2025-05-15T12:25:27-03:00,hum001,humidity,40.56,%
2025-05-15T12:25:27-03:00,light001,light,996.56,lux
2025-05-15T12:25:27-03:00,press001,pressure,990.04,hPa
2025-05-15T12:25:28-03:00,temp001,temperature,21.54,°C
2025-05-15T12:25:28-03:00,hum001,humidity,40.28,%
2025-05-15T12:25:28-03:00,light001,light,994.34,lux
2025-05-15T12:25:28-03:00,press001,pressure,990.09,hPa
2025-05-15T12:25:29-03:00,temp001,temperature,21.82,°C
2025-05-15T12:25:29-03:00,hum001,humidity,40.74,%
2025-05-15T12:25:29-03:00,light001,light,991.82,lux
2025-05-15T12:25:29-03:00,press001,pressure,990.25,hPa
2025-05-15T12:25:30-03:00,temp001,temperature,21.83,°C
2025-05-15T12:25:30-03:00,hum001,humidity,41.33,%
2025-05-15T12:25:30-03:00,light001,light,998.76,lux
2025-05-15T12:25:30-03:00,press001,pressure,999.51,hPa
2025-05-15T12:25:31-03:00,temp001,temperature,21.40,°C
2025-05-15T12:25:31-03:00,hum001,humidity,41.76,%
2025-05-15T12:25:31-03:00,light001,light,996.52,lux
2025-05-15T12:25:31-03:00,press001,pressure,1008.83,hPa
2025-05-15T12:25:32-03:00,temp001,temperature,21.27,°C
2025-05-15T12:25:32-03:00,hum001,humidity,42.10,%
2025-05-15T12:25:32-03:00,light001,light,997.86,lux
2025-05-15T12:25:32-03:00,press001,pressure,1017.94,hPa
2025-05-15T12:25:33-03:00,temp001,temperature,21.24,°C
2025-05-15T12:25:33-03:00,hum001,humidity,41.94,%
2025-05-15T12:25:33-03:00,light001,light,991.17,lux
2025-05-15T12:25:33-03:00,press001,pressure,1019.80,hPa
2025-05-15T12:25:34-03:00,temp001,temperature,21.07,°C
